series_id,date,fcst,value,model,dataset
A3349608L,2017-07-01,33.112211018910635,30.8,HyperTree-AR(12),Australia Retail Sales
A3349608L,2017-08-01,31.480174089200144,28.8,HyperTree-AR(12),Australia Retail Sales
A3349608L,2017-09-01,33.153178347131885,30.0,HyperTree-AR(12),Australia Retail Sales
A3349608L,2017-10-01,34.966769034367886,31.9,HyperTree-AR(12),Australia Retail Sales
A3349608L,2017-11-01,37.03054012472574,35.4,HyperTree-AR(12),Australia Retail Sales
A3349608L,2017-12-01,56.767653824934044,61.3,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-01-01,33.71557288676543,35.5,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-02-01,30.33284725054777,30.4,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-03-01,35.47605683955205,34.9,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-04-01,37.62603916841835,36.1,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-05-01,38.431355230088556,39.5,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-06-01,36.78886854212096,39.3,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-07-01,34.73387882804758,36.1,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-08-01,33.06755738579666,35.0,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-09-01,34.63523340714526,36.0,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-10-01,36.479322290512684,36.8,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-11-01,38.44508873857145,41.2,HyperTree-AR(12),Australia Retail Sales
A3349608L,2018-12-01,57.987556450088846,60.3,HyperTree-AR(12),Australia Retail Sales
A3349608L,2017-01-01,32.474793582512326,34.3,LightGBM,Australia Retail Sales
A3349608L,2017-02-01,29.84931331886512,27.1,LightGBM,Australia Retail Sales
A3349608L,2017-03-01,33.70222017418664,32.1,LightGBM,Australia Retail Sales
A3349608L,2017-04-01,36.72139621205698,35.6,LightGBM,Australia Retail Sales
A3349608L,2017-05-01,36.710144609749506,35.7,LightGBM,Australia Retail Sales
A3349608L,2017-06-01,35.28689507460261,34.2,LightGBM,Australia Retail Sales
A3349608L,2017-07-01,33.62879148205586,30.8,LightGBM,Australia Retail Sales
A3349608L,2017-08-01,30.684385109972474,28.8,LightGBM,Australia Retail Sales
A3349608L,2017-09-01,31.80185387991314,30.0,LightGBM,Australia Retail Sales
A3349608L,2017-10-01,33.1897563576403,31.9,LightGBM,Australia Retail Sales
A3349608L,2017-11-01,36.668249845255886,35.4,LightGBM,Australia Retail Sales
A3349608L,2017-12-01,59.62796802799436,61.3,LightGBM,Australia Retail Sales
A3349608L,2018-01-01,33.45667852755248,35.5,LightGBM,Australia Retail Sales
A3349608L,2018-02-01,31.22646220527201,30.4,LightGBM,Australia Retail Sales
A3349608L,2018-03-01,35.05211892234586,34.9,LightGBM,Australia Retail Sales
A3349608L,2018-04-01,38.23445113627525,36.1,LightGBM,Australia Retail Sales
A3349608L,2018-05-01,38.28013367146821,39.5,LightGBM,Australia Retail Sales
A3349608L,2018-06-01,36.75552373711108,39.3,LightGBM,Australia Retail Sales
A3349608L,2018-07-01,34.973122951707914,36.1,LightGBM,Australia Retail Sales
A3349608L,2018-08-01,31.610104967206116,35.0,LightGBM,Australia Retail Sales
A3349608L,2018-09-01,32.728517075059116,36.0,LightGBM,Australia Retail Sales
A3349608L,2018-10-01,34.158351006136755,36.8,LightGBM,Australia Retail Sales
A3349608L,2018-11-01,38.45286844191756,41.2,LightGBM,Australia Retail Sales
A3349608L,2018-12-01,61.84388848909711,60.3,LightGBM,Australia Retail Sales
A3349608L,2017-01-01,33.70021677228455,34.3,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-02-01,29.77976827303116,27.1,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-03-01,34.632041317019,32.1,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-04-01,37.931406196577264,35.6,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-05-01,37.9292305428045,35.7,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-06-01,35.214516604671125,34.2,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-07-01,34.418969972568036,30.8,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-08-01,32.01548245668704,28.8,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-09-01,32.85262621074895,30.0,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-10-01,34.51814233868188,31.9,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-11-01,35.71155440553662,35.4,LightGBM-sktime,Australia Retail Sales
A3349608L,2017-12-01,53.30103320483806,61.3,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-01-01,33.47502287185592,35.5,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-02-01,30.919527722430022,30.4,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-03-01,36.22107909229867,34.9,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-04-01,39.16286313135753,36.1,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-05-01,39.85611797027394,39.5,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-06-01,37.384335706083085,39.3,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-07-01,36.012957035115086,36.1,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-08-01,33.59940748018124,35.0,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-09-01,34.22966644285957,36.0,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-10-01,35.38109925291932,36.8,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-11-01,36.07617888743166,41.2,LightGBM-sktime,Australia Retail Sales
A3349608L,2018-12-01,52.21983323104473,60.3,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-01-01,28.900508880615234,30.3,AutoARIMA,Australia Retail Sales
A3349609R,2017-02-01,23.05459976196289,22.4,AutoARIMA,Australia Retail Sales
A3349609R,2017-03-01,28.423189163208008,28.3,AutoARIMA,Australia Retail Sales
A3349609R,2017-04-01,30.834476470947266,32.9,AutoARIMA,Australia Retail Sales
A3349609R,2017-05-01,30.01286506652832,29.3,AutoARIMA,Australia Retail Sales
A3349609R,2017-06-01,31.4503116607666,30.7,AutoARIMA,Australia Retail Sales
A3349609R,2017-07-01,28.509721755981445,28.5,AutoARIMA,Australia Retail Sales
A3349609R,2017-08-01,25.552785873413086,25.0,AutoARIMA,Australia Retail Sales
A3349609R,2017-09-01,27.645347595214844,27.7,AutoARIMA,Australia Retail Sales
A3349609R,2017-10-01,30.301502227783203,30.7,AutoARIMA,Australia Retail Sales
A3349609R,2017-11-01,33.34751892089844,32.1,AutoARIMA,Australia Retail Sales
A3349609R,2017-12-01,58.0719108581543,53.5,AutoARIMA,Australia Retail Sales
A3349609R,2018-01-01,29.180612564086914,29.5,AutoARIMA,Australia Retail Sales
A3349609R,2018-02-01,23.261882781982422,21.7,AutoARIMA,Australia Retail Sales
A3349609R,2018-03-01,28.630474090576172,28.3,AutoARIMA,Australia Retail Sales
A3349609R,2018-04-01,31.041759490966797,28.8,AutoARIMA,Australia Retail Sales
A3349609R,2018-05-01,30.22014808654785,30.9,AutoARIMA,Australia Retail Sales
A3349609R,2018-06-01,31.657594680786133,31.1,AutoARIMA,Australia Retail Sales
A3349609R,2018-07-01,28.71700668334961,27.6,AutoARIMA,Australia Retail Sales
A3349609R,2018-08-01,25.760068893432617,25.6,AutoARIMA,Australia Retail Sales
A3349609R,2018-09-01,27.852630615234375,26.6,AutoARIMA,Australia Retail Sales
A3349609R,2018-10-01,30.508785247802734,29.9,AutoARIMA,Australia Retail Sales
A3349609R,2018-11-01,33.55480194091797,32.6,AutoARIMA,Australia Retail Sales
A3349609R,2018-12-01,58.27919387817383,53.7,AutoARIMA,Australia Retail Sales
A3349609R,2017-01-01,28.358182907104492,30.3,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-02-01,22.611059188842773,22.4,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-03-01,28.364887237548828,28.3,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-04-01,30.615320205688477,32.9,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-05-01,29.87618064880371,29.3,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-06-01,31.23507308959961,30.7,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-07-01,28.15915870666504,28.5,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-08-01,25.317163467407227,25.0,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-09-01,27.45257568359375,27.7,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-10-01,30.316442489624023,30.7,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-11-01,33.04176330566406,32.1,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-12-01,58.2785758972168,53.5,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-01-01,28.618410110473633,29.5,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-02-01,22.780719757080078,21.7,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-03-01,28.44261932373047,28.3,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-04-01,30.529193878173828,28.8,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-05-01,30.118085861206055,30.9,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-06-01,31.56005859375,31.1,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-07-01,27.87333106994629,27.6,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-08-01,25.25565528869629,25.6,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-09-01,27.411975860595703,26.6,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-10-01,30.110607147216797,29.9,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-11-01,33.10807800292969,32.6,AutoARIMA-X,Australia Retail Sales
A3349609R,2018-12-01,58.259979248046875,53.7,AutoARIMA-X,Australia Retail Sales
A3349609R,2017-01-01,29.430423736572266,30.3,AR(12),Australia Retail Sales
A3349609R,2017-02-01,23.35460090637207,22.4,AR(12),Australia Retail Sales
A3349609R,2017-03-01,28.667495727539062,28.3,AR(12),Australia Retail Sales
A3349609R,2017-04-01,30.523681640625,32.9,AR(12),Australia Retail Sales
A3349609R,2017-05-01,30.790884017944336,29.3,AR(12),Australia Retail Sales
A3349609R,2017-06-01,32.25431442260742,30.7,AR(12),Australia Retail Sales
A3349609R,2017-07-01,27.35370635986328,28.5,AR(12),Australia Retail Sales
A3349609R,2017-08-01,24.917320251464844,25.0,AR(12),Australia Retail Sales
A3349609R,2017-09-01,27.117229461669922,27.7,AR(12),Australia Retail Sales
A3349609R,2017-10-01,29.443649291992188,30.7,AR(12),Australia Retail Sales
A3349609R,2017-11-01,33.1585693359375,32.1,AR(12),Australia Retail Sales
A3349609R,2017-12-01,57.25794219970703,53.5,AR(12),Australia Retail Sales
A3349609R,2018-01-01,29.82041358947754,29.5,AR(12),Australia Retail Sales
A3349609R,2018-02-01,23.68679428100586,21.7,AR(12),Australia Retail Sales
A3349609R,2018-03-01,28.82234764099121,28.3,AR(12),Australia Retail Sales
A3349609R,2018-04-01,30.737686157226562,28.8,AR(12),Australia Retail Sales
A3349609R,2018-05-01,31.07585906982422,30.9,AR(12),Australia Retail Sales
A3349609R,2018-06-01,32.41470718383789,31.1,AR(12),Australia Retail Sales
A3349609R,2018-07-01,27.422271728515625,27.6,AR(12),Australia Retail Sales
A3349609R,2018-08-01,24.76175308227539,25.6,AR(12),Australia Retail Sales
A3349609R,2018-09-01,26.947355270385742,26.6,AR(12),Australia Retail Sales
A3349609R,2018-10-01,29.202049255371094,29.9,AR(12),Australia Retail Sales
A3349609R,2018-11-01,33.10690689086914,32.6,AR(12),Australia Retail Sales
A3349609R,2018-12-01,56.34074020385742,53.7,AR(12),Australia Retail Sales
A3349609R,2017-01-01,28.606687545776367,30.3,AR(12)-X,Australia Retail Sales
A3349609R,2017-02-01,23.238243103027344,22.4,AR(12)-X,Australia Retail Sales
A3349609R,2017-03-01,28.4006290435791,28.3,AR(12)-X,Australia Retail Sales
A3349609R,2017-04-01,30.389284133911133,32.9,AR(12)-X,Australia Retail Sales
A3349609R,2017-05-01,30.50611114501953,29.3,AR(12)-X,Australia Retail Sales
A3349609R,2017-06-01,31.949331283569336,30.7,AR(12)-X,Australia Retail Sales
A3349609R,2017-07-01,27.4489803314209,28.5,AR(12)-X,Australia Retail Sales
A3349609R,2017-08-01,24.724632263183594,25.0,AR(12)-X,Australia Retail Sales
A3349609R,2017-09-01,27.726165771484375,27.7,AR(12)-X,Australia Retail Sales
A3349609R,2017-10-01,29.15671730041504,30.7,AR(12)-X,Australia Retail Sales
A3349609R,2017-11-01,34.48408508300781,32.1,AR(12)-X,Australia Retail Sales
A3349609R,2017-12-01,57.60642623901367,53.5,AR(12)-X,Australia Retail Sales
A3349609R,2018-01-01,28.189611434936523,29.5,AR(12)-X,Australia Retail Sales
A3349609R,2018-02-01,23.442811965942383,21.7,AR(12)-X,Australia Retail Sales
A3349609R,2018-03-01,28.351177215576172,28.3,AR(12)-X,Australia Retail Sales
A3349609R,2018-04-01,30.440479278564453,28.8,AR(12)-X,Australia Retail Sales
A3349609R,2018-05-01,30.506555557250977,30.9,AR(12)-X,Australia Retail Sales
A3349609R,2018-06-01,31.865999221801758,31.1,AR(12)-X,Australia Retail Sales
A3349609R,2018-07-01,27.453603744506836,27.6,AR(12)-X,Australia Retail Sales
A3349609R,2018-08-01,24.55301856994629,25.6,AR(12)-X,Australia Retail Sales
A3349609R,2018-09-01,27.92058753967285,26.6,AR(12)-X,Australia Retail Sales
A3349609R,2018-10-01,28.87938117980957,29.9,AR(12)-X,Australia Retail Sales
A3349609R,2018-11-01,35.52046203613281,32.6,AR(12)-X,Australia Retail Sales
A3349609R,2018-12-01,57.13353729248047,53.7,AR(12)-X,Australia Retail Sales
A3349609R,2017-01-01,29.074317932128906,30.3,AutoETS,Australia Retail Sales
A3349609R,2017-02-01,23.0950927734375,22.4,AutoETS,Australia Retail Sales
A3349609R,2017-03-01,28.437755584716797,28.3,AutoETS,Australia Retail Sales
A3349609R,2017-04-01,30.86808967590332,32.9,AutoETS,Australia Retail Sales
A3349609R,2017-05-01,29.99625015258789,29.3,AutoETS,Australia Retail Sales
A3349609R,2017-06-01,31.413280487060547,30.7,AutoETS,Australia Retail Sales
A3349609R,2017-07-01,28.549299240112305,28.5,AutoETS,Australia Retail Sales
A3349609R,2017-08-01,25.612979888916016,25.0,AutoETS,Australia Retail Sales
A3349609R,2017-09-01,27.704938888549805,27.7,AutoETS,Australia Retail Sales
A3349609R,2017-10-01,30.340087890625,30.7,AutoETS,Australia Retail Sales
A3349609R,2017-11-01,33.392642974853516,32.1,AutoETS,Australia Retail Sales
A3349609R,2017-12-01,58.03057098388672,53.5,AutoETS,Australia Retail Sales
A3349609R,2018-01-01,29.219867706298828,29.5,AutoETS,Australia Retail Sales
A3349609R,2018-02-01,23.234407424926758,21.7,AutoETS,Australia Retail Sales
A3349609R,2018-03-01,28.57110023498535,28.3,AutoETS,Australia Retail Sales
A3349609R,2018-04-01,30.99571990966797,28.8,AutoETS,Australia Retail Sales
A3349609R,2018-05-01,30.118412017822266,30.9,AutoETS,Australia Retail Sales
A3349609R,2018-06-01,31.530208587646484,31.1,AutoETS,Australia Retail Sales
A3349609R,2018-07-01,28.661216735839844,27.6,AutoETS,Australia Retail Sales
A3349609R,2018-08-01,25.720102310180664,25.6,AutoETS,Australia Retail Sales
A3349609R,2018-09-01,27.807470321655273,26.6,AutoETS,Australia Retail Sales
A3349609R,2018-10-01,30.4382266998291,29.9,AutoETS,Australia Retail Sales
A3349609R,2018-11-01,33.486576080322266,32.6,AutoETS,Australia Retail Sales
A3349609R,2018-12-01,58.120479583740234,53.7,AutoETS,Australia Retail Sales
A3349609R,2017-01-01,28.053193121567624,30.3,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-02-01,23.14650691710903,22.4,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-03-01,28.158515850816507,28.3,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-04-01,30.557322691786055,32.9,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-05-01,30.683417285848094,29.3,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-06-01,31.52133776165735,30.7,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-07-01,29.307041003681164,28.5,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-08-01,26.091544386604543,25.0,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-09-01,27.63649505637686,27.7,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-10-01,30.08988602513977,30.7,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-11-01,34.21423952765582,32.1,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-12-01,58.863826095354895,53.5,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-01-01,28.326553002060322,29.5,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-02-01,23.516311329377295,21.7,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-03-01,28.462198199179394,28.3,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-04-01,31.188413926631934,28.8,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-05-01,31.404592850220887,30.9,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-06-01,31.980070851830728,31.1,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-07-01,30.048524209245386,27.6,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-08-01,26.624280136011542,25.6,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-09-01,28.13270802493971,26.6,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-10-01,30.664695767192825,29.9,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-11-01,34.853061464764394,32.6,HyperTree-AR(12),Australia Retail Sales
A3349609R,2018-12-01,59.93503485783808,53.7,HyperTree-AR(12),Australia Retail Sales
A3349609R,2017-01-01,29.245404369746126,30.3,LightGBM,Australia Retail Sales
A3349609R,2017-02-01,23.314889307242066,22.4,LightGBM,Australia Retail Sales
A3349609R,2017-03-01,28.49964972320333,28.3,LightGBM,Australia Retail Sales
A3349609R,2017-04-01,31.056988547680355,32.9,LightGBM,Australia Retail Sales
A3349609R,2017-05-01,29.973490879359346,29.3,LightGBM,Australia Retail Sales
A3349609R,2017-06-01,31.085802015112282,30.7,LightGBM,Australia Retail Sales
A3349609R,2017-07-01,28.64796024530096,28.5,LightGBM,Australia Retail Sales
A3349609R,2017-08-01,25.014750133310454,25.0,LightGBM,Australia Retail Sales
A3349609R,2017-09-01,26.981185001055152,27.7,LightGBM,Australia Retail Sales
A3349609R,2017-10-01,30.383125193352992,30.7,LightGBM,Australia Retail Sales
A3349609R,2017-11-01,33.0045335193787,32.1,LightGBM,Australia Retail Sales
A3349609R,2017-12-01,58.583909455778354,53.5,LightGBM,Australia Retail Sales
A3349609R,2018-01-01,29.46904312210974,29.5,LightGBM,Australia Retail Sales
A3349609R,2018-02-01,23.58869712063214,21.7,LightGBM,Australia Retail Sales
A3349609R,2018-03-01,28.716539397148136,28.3,LightGBM,Australia Retail Sales
A3349609R,2018-04-01,31.32129625207817,28.8,LightGBM,Australia Retail Sales
A3349609R,2018-05-01,30.27171479188223,30.9,LightGBM,Australia Retail Sales
A3349609R,2018-06-01,31.26801362843931,31.1,LightGBM,Australia Retail Sales
A3349609R,2018-07-01,28.7237167113278,27.6,LightGBM,Australia Retail Sales
A3349609R,2018-08-01,24.841601935791168,25.6,LightGBM,Australia Retail Sales
A3349609R,2018-09-01,26.788743188341375,26.6,LightGBM,Australia Retail Sales
A3349609R,2018-10-01,30.405214608491537,29.9,LightGBM,Australia Retail Sales
A3349609R,2018-11-01,32.884353248304684,32.6,LightGBM,Australia Retail Sales
A3349609R,2018-12-01,58.913706430578664,53.7,LightGBM,Australia Retail Sales
A3349609R,2017-01-01,28.24575647384548,30.3,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-02-01,22.49020186934266,22.4,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-03-01,27.54535942877866,28.3,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-04-01,30.76406227333473,32.9,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-05-01,30.2643614139918,29.3,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-06-01,30.903519164644194,30.7,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-07-01,27.934591227455467,28.5,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-08-01,25.382462410564596,25.0,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-09-01,27.125112085739257,27.7,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-10-01,28.984435194012523,30.7,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-11-01,32.803568818686735,32.1,LightGBM-sktime,Australia Retail Sales
A3349609R,2017-12-01,57.13446765769766,53.5,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-01-01,28.159350104708196,29.5,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-02-01,21.613503576706815,21.7,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-03-01,27.17686213557948,28.3,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-04-01,29.362382155031415,28.8,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-05-01,30.877740643330213,30.9,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-06-01,30.286709424313646,31.1,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-07-01,27.801675260725244,27.6,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-08-01,25.52658510331947,25.6,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-09-01,26.77673612537293,26.6,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-10-01,28.498773257224407,29.9,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-11-01,32.17854831560716,32.6,LightGBM-sktime,Australia Retail Sales
A3349609R,2018-12-01,55.08801447257331,53.7,LightGBM-sktime,Australia Retail Sales
A3349774V,2017-01-01,33.10682678222656,35.3,AutoARIMA,Australia Retail Sales
A3349774V,2017-02-01,29.229537963867188,31.1,AutoARIMA,Australia Retail Sales
A3349774V,2017-03-01,30.479761123657227,31.7,AutoARIMA,Australia Retail Sales
A3349774V,2017-04-01,29.289897918701172,29.9,AutoARIMA,Australia Retail Sales
A3349774V,2017-05-01,30.450645446777344,32.1,AutoARIMA,Australia Retail Sales
A3349774V,2017-06-01,34.47557830810547,37.8,AutoARIMA,Australia Retail Sales
A3349774V,2017-07-01,31.44609260559082,34.1,AutoARIMA,Australia Retail Sales
A3349774V,2017-08-01,29.722206115722656,31.5,AutoARIMA,Australia Retail Sales
A3349774V,2017-09-01,29.632701873779297,30.6,AutoARIMA,Australia Retail Sales
A3349774V,2017-10-01,30.37049102783203,33.0,AutoARIMA,Australia Retail Sales
A3349774V,2017-11-01,33.09026336669922,41.7,AutoARIMA,Australia Retail Sales
A3349774V,2017-12-01,50.266815185546875,58.9,AutoARIMA,Australia Retail Sales
A3349774V,2018-01-01,32.72550964355469,36.9,AutoARIMA,Australia Retail Sales
A3349774V,2018-02-01,29.614120483398438,31.1,AutoARIMA,Australia Retail Sales
A3349774V,2018-03-01,30.753664016723633,34.5,AutoARIMA,Australia Retail Sales
A3349774V,2018-04-01,29.860759735107422,32.2,AutoARIMA,Australia Retail Sales
A3349774V,2018-05-01,30.777637481689453,33.4,AutoARIMA,Australia Retail Sales
A3349774V,2018-06-01,34.790977478027344,40.4,AutoARIMA,Australia Retail Sales
A3349774V,2018-07-01,31.816984176635742,34.3,AutoARIMA,Australia Retail Sales
A3349774V,2018-08-01,29.843338012695312,30.0,AutoARIMA,Australia Retail Sales
A3349774V,2018-09-01,30.268444061279297,32.5,AutoARIMA,Australia Retail Sales
A3349774V,2018-10-01,30.600120544433594,32.1,AutoARIMA,Australia Retail Sales
A3349774V,2018-11-01,33.26791763305664,40.4,AutoARIMA,Australia Retail Sales
A3349774V,2018-12-01,50.541099548339844,54.2,AutoARIMA,Australia Retail Sales
A3349774V,2017-01-01,33.10682678222656,35.3,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-02-01,29.229537963867188,31.1,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-03-01,30.479761123657227,31.7,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-04-01,29.289897918701172,29.9,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-05-01,30.450645446777344,32.1,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-06-01,34.47557830810547,37.8,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-07-01,31.44609260559082,34.1,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-08-01,29.722206115722656,31.5,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-09-01,29.632701873779297,30.6,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-10-01,30.37049102783203,33.0,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-11-01,33.09026336669922,41.7,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-12-01,50.266815185546875,58.9,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-01-01,32.72550964355469,36.9,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-02-01,29.614120483398438,31.1,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-03-01,30.753664016723633,34.5,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-04-01,29.860759735107422,32.2,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-05-01,30.777637481689453,33.4,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-06-01,34.790977478027344,40.4,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-07-01,31.816984176635742,34.3,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-08-01,29.843338012695312,30.0,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-09-01,30.268444061279297,32.5,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-10-01,30.600120544433594,32.1,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-11-01,33.26791763305664,40.4,AutoARIMA-X,Australia Retail Sales
A3349774V,2018-12-01,50.541099548339844,54.2,AutoARIMA-X,Australia Retail Sales
A3349774V,2017-01-01,34.26150894165039,35.3,AR(12),Australia Retail Sales
A3349774V,2017-02-01,31.760181427001953,31.1,AR(12),Australia Retail Sales
A3349774V,2017-03-01,33.0847053527832,31.7,AR(12),Australia Retail Sales
A3349774V,2017-04-01,32.82034683227539,29.9,AR(12),Australia Retail Sales
A3349774V,2017-05-01,33.14430618286133,32.1,AR(12),Australia Retail Sales
A3349774V,2017-06-01,36.780513763427734,37.8,AR(12),Australia Retail Sales
A3349774V,2017-07-01,32.66160583496094,34.1,AR(12),Australia Retail Sales
A3349774V,2017-08-01,30.35235595703125,31.5,AR(12),Australia Retail Sales
A3349774V,2017-09-01,31.038450241088867,30.6,AR(12),Australia Retail Sales
A3349774V,2017-10-01,29.575843811035156,33.0,AR(12),Australia Retail Sales
A3349774V,2017-11-01,29.80097770690918,41.7,AR(12),Australia Retail Sales
A3349774V,2017-12-01,47.71539306640625,58.9,AR(12),Australia Retail Sales
A3349774V,2018-01-01,34.747188568115234,36.9,AR(12),Australia Retail Sales
A3349774V,2018-02-01,31.976903915405273,31.1,AR(12),Australia Retail Sales
A3349774V,2018-03-01,33.49531936645508,34.5,AR(12),Australia Retail Sales
A3349774V,2018-04-01,33.596412658691406,32.2,AR(12),Australia Retail Sales
A3349774V,2018-05-01,34.149871826171875,33.4,AR(12),Australia Retail Sales
A3349774V,2018-06-01,38.2958869934082,40.4,AR(12),Australia Retail Sales
